"user_id","test_group","join_date","purchase_date","converted","total_spent"
"1020276","B","2023-01-31","","0","0.00"
"1020277","B","2023-01-29","","0","0.00"
"1020278","A","2023-02-03","","0","0.00"
"1020279","B","2023-01-25","","0","0.00"
"1020280","A","2023-02-04","","0","0.00"
"1020281","B","2023-01-27","","0","0.00"
"1020282","A","2023-01-30","","0","0.00"
"1020283","B","2023-01-28","","0","0.00"
"1020284","B","2023-01-28","","0","0.00"
"1020285","A","2023-01-28","","0","0.00"
"1020286","A","2023-02-05","","0","0.00"
"1020287","B","2023-01-25","","0","0.00"
"1020288","A","2023-01-25","","0","0.00"
"1020289","A","2023-01-25","","0","0.00"
"1020290","A","2023-02-03","","0","0.00"
"1020291","B","2023-01-25","","0","0.00"
"1020292","B","2023-01-25","","0","0.00"
"1020293","A","2023-02-06","","0","0.00"
"1020294","B","2023-02-03","","0","0.00"
"1020295","B","2023-01-31","","0","0.00"
"1020296","B","2023-01-25","","0","0.00"
"1020297","B","2023-01-27","","0","0.00"
"1020298","A","2023-01-28","","0","0.00"
"1020299","B","2023-01-28","","0","0.00"
"1020300","B","2023-01-25","","0","0.00"
"1020301","A","2023-01-29","","0","0.00"
"1020302","B","2023-01-25","","0","0.00"
"1020303","B","2023-01-25","","0","0.00"
"1020304","A","2023-01-26","","0","0.00"
"1020305","A","2023-02-05","","0","0.00"
"1020306","B","2023-01-26","","0","0.00"
"1020307","A","2023-01-25","","0","0.00"
"1020308","B","2023-01-25","","0","0.00"
"1020309","B","2023-01-25","","0","0.00"
"1020310","B","2023-01-30","","0","0.00"
"1020311","B","2023-02-02","","0","0.00"
"1020312","B","2023-01-30","","0","0.00"
"1020313","A","2023-01-28","","0","0.00"
"1020314","A","2023-02-04","","0","0.00"
"1020315","A","2023-01-26","","0","0.00"
"1020317","A","2023-01-27","","0","0.00"
"1020318","B","2023-01-29","","0","0.00"
"1020319","A","2023-01-25","","0","0.00"
"1020320","B","2023-01-26","","0","0.00"
"1020321","B","2023-02-03","","0","0.00"
"1020322","B","2023-01-27","","0","0.00"
"1020323","A","2023-01-28","","0","0.00"
"1020324","A","2023-01-25","","0","0.00"
"1020326","B","2023-01-25","","0","0.00"
"1020327","A","2023-02-06","","0","0.00"
"1020328","A","2023-01-29","","0","0.00"
"1020329","A","2023-01-30","","0","0.00"
"1020330","B","2023-01-26","","0","0.00"
"1020331","B","2023-01-25","","0","0.00"
"1020332","A","2023-01-25","","0","0.00"
"1020333","A","2023-01-26","","0","0.00"
"1020334","B","2023-02-01","","0","0.00"
"1020335","A","2023-01-25","","0","0.00"
"1020336","B","2023-01-30","","0","0.00"
"1020337","B","2023-01-25","","0","0.00"
"1020338","B","2023-01-31","","0","0.00"
"1020339","A","2023-01-28","","0","0.00"
"1020340","B","2023-01-25","","0","0.00"
"1020341","A","2023-02-06","","0","0.00"
"1020342","B","2023-01-28","","0","0.00"
"1020343","A","2023-01-30","","0","0.00"
"1020344","A","2023-01-26","","0","0.00"
"1020345","A","2023-01-25","","0","0.00"
"1020346","B","2023-01-25","","0","0.00"
"1020347","B","2023-01-25","","0","0.00"
"1020348","B","2023-01-31","","0","0.00"
"1020349","A","2023-01-27","","0","0.00"
"1020351","A","2023-01-26","","0","0.00"
"1020352","A","2023-01-29","","0","0.00"
"1020355","A","2023-01-29","","0","0.00"
"1020356","A","2023-01-28","","0","0.00"
"1020357","B","2023-01-25","","0","0.00"
"1020358","B","2023-01-31","","0","0.00"
"1020359","B","2023-01-25","","0","0.00"
"1020360","A","2023-01-25","","0","0.00"
"1020361","B","2023-01-25","","0","0.00"
"1020362","B","2023-01-28","","0","0.00"
"1020363","A","2023-01-26","","0","0.00"
"1020365","B","2023-01-27","","0","0.00"
"1020366","A","2023-01-29","","0","0.00"
"1020367","B","2023-01-28","","0","0.00"
"1020369","B","2023-02-02","","0","0.00"
"1020370","A","2023-01-25","","0","0.00"
"1020371","A","2023-02-03","","0","0.00"
"1020372","A","2023-01-25","","0","0.00"
"1020373","B","2023-01-29","","0","0.00"
"1020374","B","2023-01-25","","0","0.00"
"1020375","A","2023-02-06","","0","0.00"
"1020376","B","2023-01-31","","0","0.00"
"1020377","A","2023-01-25","","0","0.00"
"1020379","B","2023-01-26","","0","0.00"
"1020380","B","2023-02-01","","0","0.00"
"1020381","A","2023-01-25","","0","0.00"
"1020382","A","2023-01-28","","0","0.00"
"1020383","B","2023-01-27","","0","0.00"
"1020384","B","2023-01-25","","0","0.00"
"1020385","A","2023-01-26","","0","0.00"
"1020386","B","2023-01-25","","0","0.00"
"1020387","A","2023-01-25","","0","0.00"
"1020388","B","2023-01-29","","0","0.00"
"1020389","B","2023-01-25","","0","0.00"
"1020390","A","2023-01-29","","0","0.00"
"1020391","A","2023-01-25","","0","0.00"
"1020392","B","2023-01-25","","0","0.00"
"1020393","B","2023-01-27","","0","0.00"
"1020395","B","2023-01-26","","0","0.00"
"1020396","B","2023-01-29","","0","0.00"
"1020397","B","2023-01-31","","0","0.00"
"1020398","B","2023-01-26","","0","0.00"
"1020399","A","2023-01-25","","0","0.00"
"1020400","B","2023-01-25","","0","0.00"
"1020401","A","2023-01-25","","0","0.00"
"1020402","A","2023-01-28","","0","0.00"
"1020403","B","2023-01-26","","0","0.00"
"1020404","A","2023-01-31","","0","0.00"
"1020405","A","2023-01-26","","0","0.00"
"1020406","B","2023-01-26","","0","0.00"
"1020407","A","2023-02-02","","0","0.00"
"1020408","B","2023-02-02","","0","0.00"
"1020409","B","2023-01-29","","0","0.00"
"1020410","A","2023-01-25","","0","0.00"
"1020411","A","2023-01-29","","0","0.00"
"1020412","B","2023-01-25","","0","0.00"
"1020413","A","2023-01-25","","0","0.00"
"1020414","A","2023-01-26","","0","0.00"
"1020415","B","2023-02-06","","0","0.00"
"1020417","B","2023-01-31","","0","0.00"
"1020418","A","2023-02-06","","0","0.00"
"1020419","B","2023-01-27","","0","0.00"
"1020420","B","2023-01-26","","0","0.00"
"1020421","A","2023-01-30","","0","0.00"
"1020422","B","2023-01-26","","0","0.00"
"1020423","A","2023-01-25","","0","0.00"
"1020424","A","2023-01-30","","0","0.00"
"1020425","B","2023-02-06","","0","0.00"
"1020426","B","2023-02-04","","0","0.00"
"1020427","A","2023-01-25","","0","0.00"
"1020428","A","2023-01-25","","0","0.00"
"1020429","B","2023-01-28","","0","0.00"
"1020431","B","2023-01-27","","0","0.00"
"1020432","B","2023-02-04","","0","0.00"
"1020433","A","2023-01-28","","0","0.00"
"1020434","A","2023-02-04","","0","0.00"
"1020435","A","2023-01-25","","0","0.00"
"1020436","A","2023-01-29","","0","0.00"
"1020437","B","2023-01-27","","0","0.00"
"1020438","B","2023-02-03","","0","0.00"
"1020439","A","2023-02-03","","0","0.00"
"1020440","B","2023-01-27","","0","0.00"
"1020441","B","2023-02-03","","0","0.00"
"1020442","B","2023-01-26","","0","0.00"
"1020443","A","2023-01-29","","0","0.00"
"1020444","B","2023-01-31","","0","0.00"
"1020445","B","2023-01-27","","0","0.00"
"1020446","B","2023-01-27","","0","0.00"
"1020447","B","2023-01-26","","0","0.00"
"1020448","B","2023-02-04","","0","0.00"
"1020449","B","2023-01-27","","0","0.00"
"1020450","B","2023-01-27","","0","0.00"
"1020451","B","2023-01-30","","0","0.00"
"1020452","A","2023-01-29","","0","0.00"
"1020453","A","2023-01-25","","0","0.00"
"1020454","A","2023-01-30","","0","0.00"
"1020455","B","2023-01-25","","0","0.00"
"1020456","B","2023-01-28","","0","0.00"
"1020457","B","2023-01-29","","0","0.00"
"1020458","B","2023-01-31","","0","0.00"
"1020459","A","2023-02-04","","0","0.00"
"1020460","B","2023-01-25","","0","0.00"
"1020461","B","2023-01-28","","0","0.00"
"1020462","B","2023-01-26","","0","0.00"
"1020463","A","2023-01-26","","0","0.00"
"1020464","B","2023-01-27","","0","0.00"
"1020465","B","2023-02-04","","0","0.00"
"1020466","A","2023-01-25","","0","0.00"
"1020467","B","2023-01-25","","0","0.00"
"1020468","A","2023-02-04","","0","0.00"
"1020469","A","2023-01-27","","0","0.00"
"1020470","B","2023-02-04","","0","0.00"
"1020471","A","2023-01-25","","0","0.00"
"1020472","B","2023-01-25","","0","0.00"
"1020473","B","2023-02-05","","0","0.00"
"1020474","B","2023-01-26","","0","0.00"
"1020475","A","2023-01-25","","0","0.00"
"1020476","B","2023-01-27","","0","0.00"
"1020477","A","2023-01-26","","0","0.00"
"1020479","A","2023-02-06","","0","0.00"
"1020480","A","2023-02-04","","0","0.00"
"1020481","A","2023-01-25","","0","0.00"
"1020482","B","2023-01-25","","0","0.00"
"1020483","A","2023-01-29","","0","0.00"
"1020484","A","2023-02-01","","0","0.00"
"1020485","A","2023-01-26","","0","0.00"
"1020486","B","2023-01-25","","0","0.00"
"1020487","B","2023-01-25","","0","0.00"
"1020488","B","2023-02-05","","0","0.00"
"1020489","A","2023-01-25","","0","0.00"
"1020490","B","2023-01-28","","0","0.00"
"1020491","A","2023-01-26","","0","0.00"
"1020492","B","2023-02-06","","0","0.00"
"1020493","A","2023-01-26","","0","0.00"
"1020494","A","2023-01-25","","0","0.00"
"1020495","B","2023-01-25","","0","0.00"
"1020496","A","2023-01-27","","0","0.00"
"1020497","B","2023-01-26","","0","0.00"
"1020498","A","2023-01-25","","0","0.00"
"1020499","A","2023-01-25","","0","0.00"
"1020500","A","2023-01-27","","0","0.00"
"1020501","A","2023-01-26","","0","0.00"
"1020502","B","2023-01-26","","0","0.00"
"1020504","B","2023-01-26","","0","0.00"
"1020505","A","2023-01-26","","0","0.00"
"1020506","A","2023-02-02","","0","0.00"
"1020507","B","2023-01-26","","0","0.00"
"1020508","A","2023-01-28","","0","0.00"
"1020509","B","2023-01-25","","0","0.00"
"1020510","B","2023-02-05","","0","0.00"
"1020511","B","2023-02-05","","0","0.00"
"1020512","B","2023-02-05","","0","0.00"
"1020513","B","2023-01-26","","0","0.00"
"1020514","A","2023-01-26","","0","0.00"
"1020515","B","2023-01-26","","0","0.00"
"1020516","A","2023-01-25","","0","0.00"
"1020517","B","2023-01-25","","0","0.00"
"1020518","B","2023-01-25","","0","0.00"
"1020519","A","2023-01-29","","0","0.00"
"1020520","A","2023-01-27","","0","0.00"
"1020521","A","2023-01-26","","0","0.00"
"1020522","A","2023-01-25","","0","0.00"
"1020523","B","2023-01-28","","0","0.00"
"1020524","B","2023-01-29","","0","0.00"
"1020525","B","2023-02-01","","0","0.00"
"1020526","A","2023-01-26","","0","0.00"
"1020527","B","2023-01-31","","0","0.00"
"1020528","B","2023-01-28","","0","0.00"
"1020529","B","2023-01-29","","0","0.00"
"1020530","B","2023-01-29","","0","0.00"
"1020531","B","2023-01-27","","0","0.00"
"1020532","A","2023-02-01","","0","0.00"
"1020533","A","2023-02-06","","0","0.00"
"1020534","A","2023-02-04","","0","0.00"
"1020535","A","2023-01-26","","0","0.00"
"1020536","A","2023-01-28","","0","0.00"
"1020537","B","2023-01-30","","0","0.00"
"1020538","B","2023-01-26","","0","0.00"
"1020539","B","2023-01-29","","0","0.00"
"1020540","B","2023-02-02","","0","0.00"
"1020541","B","2023-01-27","","0","0.00"
"1020542","B","2023-01-26","","0","0.00"
"1020543","B","2023-02-04","","0","0.00"
"1020544","A","2023-02-01","","0","0.00"
"1020545","A","2023-02-01","","0","0.00"
"1020546","B","2023-01-31","","0","0.00"
"1020547","B","2023-01-27","","0","0.00"
"1020548","A","2023-01-27","","0","0.00"
"1020549","A","2023-01-27","","0","0.00"
"1020550","A","2023-01-25","","0","0.00"
"1020551","B","2023-02-01","","0","0.00"
"1020552","B","2023-01-25","","0","0.00"
"1020553","A","2023-01-28","","0","0.00"
"1020554","A","2023-01-27","","0","0.00"
"1020555","B","2023-01-29","","0","0.00"
"1020556","B","2023-01-25","","0","0.00"
"1020557","A","2023-01-25","","0","0.00"
"1020558","B","2023-01-29","","0","0.00"
"1020559","B","2023-02-01","","0","0.00"
"1020560","A","2023-02-06","","0","0.00"
"1020561","B","2023-02-04","","0","0.00"
"1020562","A","2023-02-06","","0","0.00"
"1020565","A","2023-02-03","","0","0.00"
"1020566","A","2023-02-02","","0","0.00"
"1020567","A","2023-02-01","","0","0.00"
"1020568","A","2023-02-02","","0","0.00"
"1020569","B","2023-01-26","","0","0.00"
"1020570","A","2023-01-28","","0","0.00"
"1020571","A","2023-01-25","","0","0.00"
"1020572","B","2023-01-27","","0","0.00"
"1020573","B","2023-01-29","","0","0.00"
"1020574","B","2023-01-29","","0","0.00"
"1020575","B","2023-01-25","","0","0.00"
"1020576","B","2023-01-29","","0","0.00"
"1020577","B","2023-01-25","","0","0.00"
"1020578","B","2023-01-25","","0","0.00"
"1020579","A","2023-01-29","","0","0.00"
"1020580","B","2023-02-06","","0","0.00"
"1020581","A","2023-01-27","","0","0.00"
"1020582","B","2023-01-25","","0","0.00"
"1020583","B","2023-01-26","","0","0.00"
"1020584","B","2023-01-25","","0","0.00"
"1020585","B","2023-02-05","","0","0.00"
"1020586","A","2023-01-27","","0","0.00"
"1020587","B","2023-01-29","","0","0.00"
"1020588","A","2023-02-05","","0","0.00"
"1020589","A","2023-01-29","","0","0.00"
"1020590","A","2023-01-25","","0","0.00"
"1020591","B","2023-01-31","","0","0.00"
"1020592","A","2023-01-25","","0","0.00"
"1020594","A","2023-01-26","","0","0.00"
"1020595","B","2023-01-25","","0","0.00"
"1020596","A","2023-01-30","","0","0.00"
"1020597","B","2023-02-04","","0","0.00"
"1020598","A","2023-01-25","","0","0.00"
"1020599","B","2023-02-01","","0","0.00"
"1020600","A","2023-02-02","","0","0.00"
"1020601","B","2023-01-25","","0","0.00"
"1020602","A","2023-01-25","","0","0.00"
"1020603","A","2023-01-28","","0","0.00"
"1020604","B","2023-01-27","","0","0.00"
"1020605","B","2023-01-29","","0","0.00"
"1020606","A","2023-01-27","","0","0.00"
"1020607","B","2023-01-28","","0","0.00"
"1020608","B","2023-01-31","","0","0.00"
"1020609","A","2023-02-05","","0","0.00"
"1020610","A","2023-01-25","","0","0.00"
"1020611","B","2023-01-27","","0","0.00"
"1020612","B","2023-01-27","","0","0.00"
"1020613","B","2023-01-27","","0","0.00"
"1020614","A","2023-02-01","","0","0.00"
"1020615","A","2023-01-27","","0","0.00"
"1020616","A","2023-01-27","","0","0.00"
"1020617","A","2023-01-25","","0","0.00"
"1020618","A","2023-01-25","","0","0.00"
"1020619","A","2023-01-29","","0","0.00"
"1020621","B","2023-01-25","","0","0.00"
"1020622","B","2023-02-02","","0","0.00"
"1020623","A","2023-01-27","","0","0.00"
"1020624","A","2023-01-25","","0","0.00"
"1020625","A","2023-01-25","","0","0.00"
"1020626","A","2023-01-25","","0","0.00"
"1020627","B","2023-01-30","","0","0.00"
"1020628","A","2023-01-25","","0","0.00"
"1020629","B","2023-01-25","","0","0.00"
"1020630","B","2023-01-27","","0","0.00"
"1020631","B","2023-01-28","","0","0.00"
"1020632","A","2023-01-27","","0","0.00"
"1020633","A","2023-01-26","","0","0.00"
"1020634","A","2023-01-26","","0","0.00"
"1020635","A","2023-01-27","","0","0.00"
"1020636","A","2023-02-04","","0","0.00"
"1020637","B","2023-01-25","","0","0.00"
"1020638","A","2023-02-06","","0","0.00"
"1020639","A","2023-01-26","","0","0.00"
"1020640","A","2023-01-27","","0","0.00"
"1020641","B","2023-01-26","","0","0.00"
"1020642","B","2023-01-29","","0","0.00"
"1020644","A","2023-02-06","","0","0.00"
"1020645","A","2023-01-27","","0","0.00"
"1020646","A","2023-01-29","","0","0.00"
"1020647","B","2023-01-25","","0","0.00"
"1020648","B","2023-01-31","","0","0.00"
"1020649","A","2023-02-04","","0","0.00"
"1020650","A","2023-01-27","","0","0.00"
"1020651","A","2023-02-01","","0","0.00"
"1020652","A","2023-01-31","","0","0.00"
"1020653","A","2023-01-25","","0","0.00"
"1020654","B","2023-01-25","","0","0.00"
"1020655","B","2023-02-04","","0","0.00"
"1020656","B","2023-01-26","","0","0.00"
"1020657","B","2023-01-30","","0","0.00"
"1020658","A","2023-01-25","","0","0.00"
"1020659","A","2023-01-26","","0","0.00"
"1020660","A","2023-01-26","","0","0.00"
"1020661","B","2023-01-26","","0","0.00"
"1020662","B","2023-02-01","","0","0.00"
"1020663","A","2023-01-28","","0","0.00"
"1020664","A","2023-01-27","","0","0.00"
"1020665","B","2023-01-25","","0","0.00"
"1020666","A","2023-01-27","","0","0.00"
"1020667","A","2023-01-27","","0","0.00"
"1020668","A","2023-01-28","","0","0.00"
"1020669","A","2023-01-30","","0","0.00"
"1020670","A","2023-01-26","","0","0.00"
"1020671","B","2023-01-26","","0","0.00"
"1020672","A","2023-02-03","","0","0.00"
"1020673","A","2023-01-25","","0","0.00"
"1020674","A","2023-01-28","","0","0.00"
"1020675","A","2023-01-26","","0","0.00"
"1020676","A","2023-02-02","","0","0.00"
"1020677","A","2023-01-26","","0","0.00"
"1020678","B","2023-01-30","","0","0.00"
"1020679","B","2023-01-31","","0","0.00"
"1020680","A","2023-01-25","","0","0.00"
"1020681","B","2023-02-05","","0","0.00"
"1020682","A","2023-01-27","","0","0.00"
"1020683","A","2023-01-31","","0","0.00"
"1020684","B","2023-01-25","","0","0.00"
"1020685","B","2023-01-29","","0","0.00"
"1020686","B","2023-01-30","","0","0.00"
"1020687","B","2023-01-27","","0","0.00"
"1020688","A","2023-01-26","","0","0.00"
"1020690","B","2023-01-26","","0","0.00"
"1020691","A","2023-01-25","","0","0.00"
"1020692","A","2023-01-25","","0","0.00"
"1020693","A","2023-01-26","","0","0.00"
"1020694","B","2023-01-26","","0","0.00"
"1020695","A","2023-01-31","","0","0.00"
"1020696","A","2023-01-28","","0","0.00"
"1020697","A","2023-01-27","","0","0.00"
"1020699","B","2023-01-29","","0","0.00"
"1020701","B","2023-02-01","","0","0.00"
"1020702","A","2023-01-25","","0","0.00"
"1020703","A","2023-01-25","","0","0.00"
"1020704","B","2023-02-02","","0","0.00"
"1020705","A","2023-01-25","","0","0.00"
"1020706","B","2023-02-06","","0","0.00"
"1020707","B","2023-02-04","","0","0.00"
"1020708","B","2023-01-25","","0","0.00"
"1020709","B","2023-01-25","","0","0.00"
"1020710","A","2023-01-25","","0","0.00"
"1020711","B","2023-01-30","","0","0.00"
"1020712","B","2023-01-31","","0","0.00"
"1020713","A","2023-01-25","","0","0.00"
"1020714","A","2023-02-05","","0","0.00"
"1020715","B","2023-01-30","","0","0.00"
"1020716","A","2023-01-28","","0","0.00"
"1020717","A","2023-01-27","","0","0.00"
"1020718","A","2023-01-31","","0","0.00"
"1020719","A","2023-01-25","","0","0.00"
"1020720","B","2023-01-25","","0","0.00"
"1020721","A","2023-01-30","","0","0.00"
"1020722","A","2023-01-29","","0","0.00"
"1020723","B","2023-01-25","","0","0.00"
"1020724","A","2023-02-06","","0","0.00"
"1020725","A","2023-01-30","","0","0.00"
"1020726","A","2023-01-26","","0","0.00"
"1020728","B","2023-02-02","","0","0.00"
"1020729","A","2023-01-31","","0","0.00"
"1020730","A","2023-02-01","","0","0.00"
"1020731","A","2023-02-02","","0","0.00"
"1020733","A","2023-01-28","","0","0.00"
"1020734","B","2023-01-31","","0","0.00"
"1020735","B","2023-01-26","","0","0.00"
"1020736","B","2023-01-26","","0","0.00"
"1020737","A","2023-01-25","","0","0.00"
"1020738","B","2023-01-27","","0","0.00"
"1020739","A","2023-01-26","","0","0.00"
"1020740","B","2023-01-25","","0","0.00"
"1020742","B","2023-01-25","","0","0.00"
"1020744","A","2023-01-26","","0","0.00"
"1020745","A","2023-01-25","","0","0.00"
"1020746","A","2023-01-27","","0","0.00"
"1020747","B","2023-02-06","","0","0.00"
"1020748","B","2023-01-26","","0","0.00"
"1020749","B","2023-01-25","","0","0.00"
"1020750","B","2023-02-01","","0","0.00"
"1020751","A","2023-01-26","","0","0.00"
"1020752","A","2023-02-03","","0","0.00"
"1020753","B","2023-01-27","","0","0.00"
"1020754","B","2023-01-26","","0","0.00"
"1020755","A","2023-01-28","","0","0.00"
"1020756","B","2023-01-30","","0","0.00"
"1020757","B","2023-01-30","","0","0.00"
"1020758","A","2023-02-01","","0","0.00"
"1020759","B","2023-01-25","","0","0.00"
"1020760","A","2023-01-30","","0","0.00"
"1020761","A","2023-01-27","","0","0.00"
"1020762","B","2023-02-05","","0","0.00"
"1020764","A","2023-01-27","","0","0.00"
"1020765","A","2023-02-02","","0","0.00"
"1020766","A","2023-01-26","","0","0.00"
"1020767","A","2023-02-02","","0","0.00"
"1020768","B","2023-01-25","","0","0.00"
"1020769","A","2023-01-28","","0","0.00"
"1020771","A","2023-02-01","","0","0.00"
"1020772","B","2023-02-03","","0","0.00"
"1020773","B","2023-01-26","","0","0.00"
"1020774","A","2023-01-25","","0","0.00"
"1020775","A","2023-01-25","","0","0.00"
"1020776","B","2023-01-30","","0","0.00"
"1020777","A","2023-01-25","","0","0.00"
"1020778","A","2023-01-27","","0","0.00"
"1020779","B","2023-01-26","","0","0.00"
"1020781","A","2023-01-25","","0","0.00"
"1020782","A","2023-02-03","","0","0.00"
"1020783","A","2023-01-30","","0","0.00"
"1020784","A","2023-01-26","","0","0.00"
"1020785","B","2023-01-26","","0","0.00"
"1020786","B","2023-01-29","","0","0.00"
"1020787","A","2023-01-28","","0","0.00"
"1020788","B","2023-01-25","","0","0.00"
"1020789","A","2023-01-31","","0","0.00"
"1020790","B","2023-02-02","","0","0.00"
"1020791","A","2023-01-28","","0","0.00"
"1020792","B","2023-01-26","","0","0.00"
"1020793","B","2023-02-06","","0","0.00"
"1020794","A","2023-01-25","","0","0.00"
"1020795","B","2023-01-26","","0","0.00"
"1020796","A","2023-01-31","","0","0.00"
"1020797","B","2023-01-25","","0","0.00"
"1020798","A","2023-02-02","","0","0.00"
"1020799","A","2023-01-27","","0","0.00"
"1020800","B","2023-02-01","","0","0.00"
"1020802","B","2023-01-28","","0","0.00"
"1020803","B","2023-01-29","","0","0.00"
"1020805","B","2023-02-03","","0","0.00"
"1020806","A","2023-01-25","","0","0.00"
"1020807","A","2023-01-26","","0","0.00"
"1020809","B","2023-01-31","","0","0.00"
"1020810","A","2023-01-27","","0","0.00"
"1020811","B","2023-01-27","","0","0.00"
"1020812","A","2023-01-25","","0","0.00"
"1020813","B","2023-02-05","","0","0.00"
"1020814","A","2023-01-28","","0","0.00"
"1020815","A","2023-01-25","","0","0.00"
"1020816","B","2023-01-29","","0","0.00"
"1020817","B","2023-01-29","","0","0.00"
"1020818","B","2023-01-25","","0","0.00"
"1020819","B","2023-01-27","","0","0.00"
"1020820","B","2023-01-28","","0","0.00"
"1020821","A","2023-01-28","","0","0.00"
"1020822","A","2023-01-26","","0","0.00"
"1020823","B","2023-01-25","","0","0.00"
"1020825","B","2023-01-25","","0","0.00"
"1020826","A","2023-02-03","","0","0.00"
"1020827","A","2023-01-30","","0","0.00"
"1020828","A","2023-01-29","","0","0.00"
"1020829","A","2023-01-25","","0","0.00"
"1020830","B","2023-02-02","","0","0.00"
"1020831","A","2023-01-28","","0","0.00"
"1020832","A","2023-01-25","","0","0.00"
"1020833","B","2023-02-02","","0","0.00"
"1020834","A","2023-01-25","","0","0.00"
"1020835","B","2023-01-27","","0","0.00"
"1020836","B","2023-01-25","","0","0.00"
"1020837","B","2023-01-25","","0","0.00"
"1020838","A","2023-01-30","","0","0.00"
"1020839","A","2023-01-26","","0","0.00"
"1020840","A","2023-01-28","","0","0.00"
"1020841","B","2023-01-30","","0","0.00"
"1020842","A","2023-01-30","","0","0.00"
"1020843","B","2023-02-06","","0","0.00"
"1020844","A","2023-01-25","","0","0.00"
"1020845","B","2023-01-27","","0","0.00"
"1020846","B","2023-01-28","","0","0.00"
"1020847","B","2023-02-05","","0","0.00"
"1020848","B","2023-01-27","","0","0.00"
"1020849","B","2023-01-30","","0","0.00"
"1020850","B","2023-01-25","","0","0.00"
"1020851","B","2023-01-25","","0","0.00"
"1020852","A","2023-02-01","","0","0.00"
"1020853","B","2023-02-03","","0","0.00"
"1020854","B","2023-01-29","","0","0.00"
"1020855","B","2023-02-03","","0","0.00"
"1020856","A","2023-01-25","","0","0.00"
"1020857","B","2023-01-25","","0","0.00"
"1020858","A","2023-01-27","","0","0.00"
"1020859","A","2023-01-25","","0","0.00"
"1020860","A","2023-01-28","","0","0.00"
"1020861","A","2023-01-28","","0","0.00"
"1020862","B","2023-01-25","","0","0.00"
"1020863","B","2023-01-28","","0","0.00"
"1020864","B","2023-02-01","","0","0.00"
"1020865","A","2023-01-25","","0","0.00"
"1020866","A","2023-01-29","","0","0.00"
"1020867","A","2023-01-26","","0","0.00"
"1020868","B","2023-01-25","","0","0.00"
"1020869","A","2023-01-28","","0","0.00"
"1020870","A","2023-01-26","","0","0.00"
"1020871","A","2023-02-04","","0","0.00"
"1020872","A","2023-01-31","","0","0.00"
"1020873","B","2023-01-26","","0","0.00"
"1020874","A","2023-02-06","","0","0.00"
"1020875","A","2023-01-26","","0","0.00"
"1020876","B","2023-01-29","","0","0.00"
"1020877","B","2023-01-25","","0","0.00"
"1020878","B","2023-01-25","","0","0.00"
"1020879","B","2023-01-25","","0","0.00"
"1020880","A","2023-01-30","","0","0.00"
"1020881","A","2023-01-25","","0","0.00"
"1020882","B","2023-02-03","","0","0.00"
"1020883","A","2023-01-28","","0","0.00"
"1020884","B","2023-01-28","","0","0.00"
"1020885","A","2023-01-26","","0","0.00"
"1020886","B","2023-02-05","","0","0.00"
"1020887","A","2023-01-28","","0","0.00"
"1020888","A","2023-01-27","","0","0.00"
"1020889","A","2023-01-25","","0","0.00"
"1020892","A","2023-01-27","","0","0.00"
"1020893","B","2023-01-26","","0","0.00"
"1020894","B","2023-02-03","","0","0.00"
"1020895","A","2023-01-25","","0","0.00"
"1020896","A","2023-01-31","","0","0.00"
"1020897","B","2023-01-27","","0","0.00"
"1020898","A","2023-01-28","","0","0.00"
"1020899","B","2023-02-06","","0","0.00"
"1020900","A","2023-01-26","","0","0.00"
"1020903","A","2023-01-29","","0","0.00"
"1020905","B","2023-01-30","","0","0.00"
"1020906","B","2023-01-27","","0","0.00"
"1020907","A","2023-01-25","","0","0.00"
"1020908","B","2023-01-25","","0","0.00"
"1020909","B","2023-01-27","","0","0.00"
"1020910","B","2023-01-31","","0","0.00"
"1020911","A","2023-01-26","","0","0.00"
"1020912","A","2023-01-25","","0","0.00"
"1020913","B","2023-02-04","","0","0.00"
"1020914","A","2023-01-26","","0","0.00"
"1020915","B","2023-01-25","","0","0.00"
"1020916","A","2023-01-26","","0","0.00"
"1020917","B","2023-01-30","","0","0.00"
"1020918","B","2023-01-29","","0","0.00"
"1020919","A","2023-01-25","","0","0.00"
"1020920","A","2023-02-05","","0","0.00"
"1020921","A","2023-01-29","","0","0.00"
"1020922","A","2023-01-26","","0","0.00"
"1020923","A","2023-01-31","","0","0.00"
"1020924","B","2023-01-27","","0","0.00"
"1020925","B","2023-01-28","","0","0.00"
"1020926","A","2023-01-28","","0","0.00"
"1020927","A","2023-01-26","","0","0.00"
"1020928","A","2023-01-31","","0","0.00"
"1020929","A","2023-01-25","","0","0.00"
"1020930","A","2023-01-26","","0","0.00"
"1020931","A","2023-01-25","","0","0.00"
"1020932","A","2023-02-06","","0","0.00"
"1020933","B","2023-02-02","","0","0.00"
"1020934","B","2023-02-01","","0","0.00"
"1020935","A","2023-01-28","","0","0.00"
"1020936","A","2023-01-27","","0","0.00"
"1020937","A","2023-01-25","","0","0.00"
"1020938","A","2023-01-28","","0","0.00"
"1020939","A","2023-01-26","","0","0.00"
"1020940","A","2023-02-01","","0","0.00"
"1020941","B","2023-01-25","","0","0.00"
"1020942","A","2023-01-25","","0","0.00"
"1020943","B","2023-02-05","","0","0.00"
"1020944","A","2023-01-25","","0","0.00"
"1020945","B","2023-02-04","","0","0.00"
"1020946","A","2023-01-31","","0","0.00"
"1020947","B","2023-01-29","","0","0.00"
